open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-05-01 20:45:00,57370.7,57518.0,57315.8,57334.2,3002.802,1655.745,95108403.5767
2024-05-01 21:00:00,57334.1,57475.0,57231.1,57427.2,2117.899,1142.481,65565697.5639
2024-05-01 21:15:00,57427.2,58144.0,57363.1,58144.0,7445.278,4663.853,269616071.4109
2024-05-01 21:30:00,58144.0,58147.1,57710.0,57812.9,2630.026,996.313,57637337.1731
2024-05-01 21:45:00,57812.9,57978.1,57758.0,57888.0,1564.137,785.28,45452574.9693
2024-05-01 22:00:00,57888.0,58188.6,57843.7,57957.7,4576.291,2216.717,128670469.5375
2024-05-01 22:15:00,57957.6,58056.0,57846.5,57978.7,1502.689,778.832,45135281.9335
2024-05-01 22:30:00,57978.7,58065.3,57925.3,57979.0,1060.626,542.828,31485112.3971
2024-05-01 22:45:00,57979.0,58052.5,57824.5,57857.9,1569.988,602.627,34916426.9473
2024-05-01 23:00:00,57858.0,58052.9,57800.0,58017.1,1549.477,782.761,45322800.6618
2024-05-01 23:15:00,58017.2,58042.0,57888.2,57896.5,1073.415,349.028,20233599.1127
2024-05-01 23:30:00,57896.6,58473.4,57872.4,58336.0,4373.775,3081.176,179411432.7658
2024-05-01 23:45:00,58336.0,58550.8,58202.8,58307.6,7036.458,3592.151,209726688.6939
2024-05-02 00:00:00,58307.7,58571.1,58223.0,58223.1,4958.463,2517.863,146950528.356
2024-05-02 00:15:00,58223.1,58394.4,58076.9,58112.4,3161.33,1410.947,82103925.9276
2024-05-02 00:30:00,58112.4,58170.0,57692.3,57692.3,3925.297,1460.575,84557771.6283
2024-05-02 00:45:00,57692.3,57797.0,57616.0,57736.5,2438.629,1218.59,70351686.2584
2024-05-02 01:00:00,57736.4,57873.3,57726.0,57806.0,1799.618,856.608,49526751.592
2024-05-02 01:15:00,57806.0,57856.9,57626.6,57638.4,1760.108,784.289,45260045.1743
2024-05-02 01:30:00,57638.5,57685.5,56951.6,57158.1,11165.402,4968.637,284083134.16369
2024-05-02 01:45:00,57158.1,57361.9,57015.1,57096.6,3251.715,1477.471,84550365.74869
2024-05-02 02:00:00,57096.5,57399.7,57087.9,57337.5,2048.681,1101.242,63107668.1247
2024-05-02 02:15:00,57337.5,57440.2,57181.5,57315.7,2028.842,1034.161,59301044.8311
2024-05-02 02:30:00,57315.6,57355.0,57137.1,57354.9,3036.387,1576.551,90286736.6722
2024-05-02 02:45:00,57355.0,57627.2,57329.0,57439.1,2922.426,1824.576,104905676.8255
2024-05-02 03:00:00,57439.1,57549.9,57401.0,57424.7,1425.419,662.578,38091565.0517
2024-05-02 03:15:00,57424.6,57661.5,57344.9,57650.6,1936.138,1180.079,67886952.8739
2024-05-02 03:30:00,57650.6,57655.5,57424.1,57436.1,1375.868,511.08,29407851.1989
2024-05-02 03:45:00,57436.0,57544.3,57388.1,57407.6,1408.09,621.987,35746131.8999
2024-05-02 04:00:00,57407.7,57540.1,57407.7,57439.0,890.431,404.066,23222372.8746
2024-05-02 04:15:00,57439.4,57533.2,57414.8,57533.1,619.072,323.948,18616751.929
2024-05-02 04:30:00,57533.1,57619.0,57440.6,57440.6,1344.409,602.741,34680023.9934
2024-05-02 04:45:00,57440.7,57501.4,57274.0,57373.0,1840.596,778.404,44650822.2015
2024-05-02 05:00:00,57372.9,57496.6,57263.7,57445.3,1371.202,780.262,44782218.2429
2024-05-02 05:15:00,57445.2,57514.0,57262.2,57280.0,1553.851,761.009,43685185.5419
2024-05-02 05:30:00,57280.1,57379.3,57175.4,57354.2,1850.442,927.6,53132537.6711
2024-05-02 05:45:00,57354.3,57488.6,57354.3,57463.2,1389.471,871.914,50070896.1486
2024-05-02 06:00:00,57463.1,57610.3,57379.6,57554.2,2020.538,1117.393,64279723.0217
2024-05-02 06:15:00,57554.2,57710.4,57439.7,57690.9,1908.528,1148.8,66155689.5819
2024-05-02 06:30:00,57690.8,57709.9,57495.4,57559.1,1654.275,779.661,44921568.13
2024-05-02 06:45:00,57559.1,57647.7,57527.0,57600.7,758.903,405.534,23356331.6212
2024-05-02 07:00:00,57600.8,57933.1,57592.5,57734.9,3566.451,2082.379,120290798.8804
2024-05-02 07:15:00,57734.9,57860.1,57684.3,57722.4,1613.477,818.652,47296100.4873
2024-05-02 07:30:00,57722.3,57755.9,57650.0,57658.8,1248.37,536.709,30965304.3463
2024-05-02 07:45:00,57658.8,57688.5,57614.4,57645.0,1013.179,486.848,28064271.0003
2024-05-02 08:00:00,57645.0,57841.0,57572.9,57770.3,2002.259,1191.489,68809230.0297
2024-05-02 08:15:00,57770.3,57949.5,57640.3,57874.1,2795.628,1492.825,86323218.3641
2024-05-02 08:30:00,57874.0,57949.0,57763.3,57808.9,2053.426,995.473,57587220.9545
2024-05-02 08:45:00,57808.9,57920.6,57760.6,57804.6,1399.211,653.683,37814418.3654
2024-05-02 09:00:00,57804.6,57867.5,57702.1,57773.8,1213.105,519.897,30035291.2133
2024-05-02 09:15:00,57773.7,57844.7,57621.7,57725.1,1740.023,789.802,45599313.4523
2024-05-02 09:30:00,57725.0,57768.1,57615.0,57709.8,1628.349,884.061,51006293.6243
2024-05-02 09:45:00,57708.1,57800.6,57700.0,57775.7,1127.185,629.878,36387779.6959
2024-05-02 10:00:00,57775.8,57839.6,57590.9,57774.0,2133.826,850.341,49073593.773
2024-05-02 10:15:00,57774.0,57778.4,57650.1,57676.4,1054.886,473.401,27319340.5784
2024-05-02 10:30:00,57676.5,57757.0,57542.4,57713.0,1744.331,794.804,45815412.288
2024-05-02 10:45:00,57713.0,57890.3,57680.0,57775.5,2488.846,1439.904,83227805.9768
2024-05-02 11:00:00,57775.6,58295.8,57759.0,58114.0,12007.1,6470.504,375999362.0197
2024-05-02 11:15:00,58113.1,58494.2,58100.0,58280.3,6603.987,3641.702,212361589.7222
2024-05-02 11:30:00,58280.3,58597.8,58050.0,58529.5,7116.953,3812.319,222370427.7421
2024-05-02 11:45:00,58529.4,58696.6,58445.3,58538.4,7226.301,3913.069,229176965.8111
2024-05-02 12:00:00,58538.5,58845.3,58423.5,58838.4,6630.905,3510.369,206046943.6864
2024-05-02 12:15:00,58838.5,59089.5,58639.0,58681.0,9817.167,4835.337,284647179.9741
2024-05-02 12:30:00,58680.9,59000.0,58647.4,58781.8,6019.216,3129.024,184024795.7986
2024-05-02 12:45:00,58781.8,58887.9,58476.6,58533.0,5157.107,2090.508,122630734.2861
2024-05-02 13:00:00,58532.9,58684.9,58370.0,58505.3,4664.206,1988.376,116344816.1237
2024-05-02 13:15:00,58505.2,58768.6,58482.4,58708.2,3478.625,2089.864,122613900.8515
2024-05-02 13:30:00,58708.2,58764.5,58272.6,58499.9,7368.73,3134.417,183229275.6762
2024-05-02 13:45:00,58499.9,58538.8,58186.7,58429.5,5319.694,2548.497,148760800.2462
2024-05-02 14:00:00,58429.6,58649.1,58245.7,58368.0,7545.098,3469.901,202777742.4291
2024-05-02 14:15:00,58366.9,58722.2,58294.9,58629.9,5931.671,3335.064,195118840.7864
2024-05-02 14:30:00,58630.0,59288.4,58532.4,59228.0,13084.448,7872.194,464187755.5753
2024-05-02 14:45:00,59228.5,59266.9,58955.5,59015.8,6010.198,2685.665,158661992.7592
2024-05-02 15:00:00,59015.8,59240.0,58931.6,59212.3,4170.842,2129.89,125894315.9059
2024-05-02 15:15:00,59212.1,59372.0,59115.0,59321.5,4704.942,2403.825,142485876.2374
2024-05-02 15:30:00,59321.5,59370.5,59193.1,59292.0,3229.752,1469.022,87104730.7379
2024-05-02 15:45:00,59292.0,59441.6,59122.4,59230.7,3991.759,1805.133,106963933.2623
2024-05-02 16:00:00,59230.8,59279.7,58895.6,58963.8,4099.365,1534.196,90605164.2431
2024-05-02 16:15:00,58963.8,59144.9,58919.8,59119.9,2510.612,1244.324,73455808.6148
2024-05-02 16:30:00,59120.0,59120.0,58934.7,59046.4,1542.893,706.666,41699427.3979
2024-05-02 16:45:00,59046.3,59056.8,58908.4,58989.2,1481.332,631.891,37276160.2412
2024-05-02 17:00:00,58989.2,59129.7,58916.9,59051.0,1951.674,1006.377,59403258.7721
2024-05-02 17:15:00,59051.0,59233.2,59003.2,59009.3,2032.397,1078.817,63806774.0647
2024-05-02 17:30:00,59009.2,59118.3,58930.0,59014.0,1544.025,730.841,43126901.4909
2024-05-02 17:45:00,59013.9,59262.6,58973.2,59170.0,2392.989,1203.823,71195688.083
2024-05-02 18:00:00,59169.9,59417.4,59120.1,59256.0,3758.46,1931.24,114512067.8762
2024-05-02 18:15:00,59256.0,59256.1,58951.0,59077.8,2540.049,1090.582,64390629.2948
2024-05-02 18:30:00,59078.0,59310.0,59005.8,59211.6,1665.47,902.312,53406263.1227
2024-05-02 18:45:00,59211.5,59557.4,59191.8,59354.0,5281.591,2874.804,170805759.9969
2024-05-02 19:00:00,59354.1,59354.1,59061.7,59079.9,2920.476,1359.738,80492222.2348
2024-05-02 19:15:00,59079.9,59189.9,59035.4,59141.3,1263.122,748.18,44231128.8215
2024-05-02 19:30:00,59141.3,59156.2,58994.4,59138.4,1442.34,715.744,42282463.8447
2024-05-02 19:45:00,59138.5,59345.5,59090.7,59324.4,1953.133,1051.473,62290082.8951
2024-05-02 20:00:00,59324.5,59409.2,59160.0,59334.9,2167.153,1125.376,66718913.4113
2024-05-02 20:15:00,59334.8,59350.0,59029.5,59074.0,2100.301,762.639,45123387.5853
2024-05-02 20:30:00,59074.1,59128.2,58594.4,58888.1,7831.561,3392.948,199642806.272
2024-05-02 20:45:00,58888.0,58888.1,58669.6,58691.4,2726.308,1169.687,68738940.0837
2024-05-02 21:00:00,58691.3,58861.4,58663.8,58783.8,1434.668,706.744,41536587.151
2024-05-02 21:15:00,58783.8,58976.0,58775.2,58962.4,1315.982,838.535,49387296.4531
2024-05-02 21:30:00,58962.4,59637.3,58955.5,59242.0,7461.791,4561.788,270600279.9415
2024-05-02 21:45:00,59242.1,59242.1,59033.2,59085.1,1777.105,738.246,43634296.329
2024-05-02 22:00:00,59085.1,59370.0,59043.8,59205.5,2078.628,1171.541,69420284.0592
2024-05-02 22:15:00,59205.5,59368.9,59200.0,59209.5,1356.665,682.594,40464178.6458
2024-05-02 22:30:00,59209.4,59260.0,59112.0,59244.4,782.559,390.837,23135382.9204
2024-05-02 22:45:00,59244.4,59423.0,59223.8,59300.8,1473.386,729.865,43308502.3549
2024-05-02 23:00:00,59300.9,59350.0,59184.3,59299.9,860.8,431.923,25598251.6993
2024-05-02 23:15:00,59299.8,59334.9,59180.9,59188.6,744.758,345.985,20495658.0122
2024-05-02 23:30:00,59188.6,59253.4,59072.6,59121.4,1082.022,445.32,26335096.8915
2024-05-02 23:45:00,59121.4,59138.4,59027.3,59036.7,910.303,361.821,21384234.6644
2024-05-03 00:00:00,59036.7,59115.2,58947.5,59020.0,2033.137,968.188,57159839.3634
2024-05-03 00:15:00,59020.0,59099.4,58845.1,58851.8,1987.703,731.28,43124667.1476
2024-05-03 00:30:00,58851.9,58953.0,58781.3,58943.1,1633.058,812.945,47843745.0178
2024-05-03 00:45:00,58943.1,59050.0,58943.0,59007.8,953.528,592.065,34933821.4324
2024-05-03 01:00:00,59007.7,59370.0,58974.1,59315.3,2585.224,1529.322,90563300.2479
2024-05-03 01:15:00,59315.2,59464.6,59210.4,59414.2,1949.809,976.622,57973447.3821
2024-05-03 01:30:00,59414.1,59476.0,59343.6,59400.0,1802.272,768.778,45681083.1887
2024-05-03 01:45:00,59399.9,59419.5,59201.2,59284.8,1488.554,632.253,37487965.3676
2024-05-03 02:00:00,59284.9,59844.2,59228.9,59724.7,5646.195,3576.509,213211218.1577
2024-05-03 02:15:00,59724.7,59888.0,59565.0,59571.3,4220.932,1918.14,114579430.6425
2024-05-03 02:30:00,59571.3,59686.7,59469.0,59526.0,1852.151,790.953,47113487.0861
2024-05-03 02:45:00,59526.0,59600.0,59472.9,59516.7,1110.122,595.032,35422384.4638
2024-05-03 03:00:00,59516.6,59798.0,59470.8,59787.0,2562.18,1450.44,86553114.6535
2024-05-03 03:15:00,59787.1,59976.9,59661.4,59699.2,4420.716,2075.511,124266688.326
2024-05-03 03:30:00,59699.2,59809.9,59650.1,59750.1,1385.083,730.653,43645106.7047
2024-05-03 03:45:00,59750.0,59812.5,59622.3,59687.9,1166.387,520.218,31065645.6788
2024-05-03 04:00:00,59687.9,59776.0,59607.8,59722.8,1226.963,613.733,36637703.1466
2024-05-03 04:15:00,59722.9,59810.0,59720.0,59721.9,705.728,347.045,20742055.115
2024-05-03 04:30:00,59721.9,59738.0,59516.9,59565.0,1558.984,614.696,36625364.4591
2024-05-03 04:45:00,59565.0,59599.0,59511.0,59571.0,823.62,420.606,25049814.3936
2024-05-03 05:00:00,59571.0,59577.6,59429.8,59450.0,1567.883,570.676,33946482.9638
2024-05-03 05:15:00,59450.0,59580.0,59433.7,59540.2,1374.806,765.353,45554781.361
2024-05-03 05:30:00,59540.1,59592.3,59493.4,59559.6,800.142,393.937,23460629.7457
2024-05-03 05:45:00,59559.6,59563.0,59450.0,59495.0,960.489,503.304,29949656.8103
2024-05-03 06:00:00,59495.0,59537.8,59417.2,59485.1,835.885,391.491,23286734.5156
2024-05-03 06:15:00,59485.1,59485.1,59305.4,59391.5,2058.101,852.647,50617116.1085
2024-05-03 06:30:00,59391.6,59395.0,59302.4,59306.1,1098.885,414.276,24583928.3218
2024-05-03 06:45:00,59306.1,59374.7,59200.0,59220.3,1766.413,746.208,44238318.4675
2024-05-03 07:00:00,59220.4,59421.4,59182.6,59389.2,2516.025,1566.457,92933470.1959
2024-05-03 07:15:00,59389.3,59398.8,59326.6,59342.4,830.992,465.859,27660096.4847
2024-05-03 07:30:00,59342.5,59371.6,59120.4,59212.0,2565.692,1124.846,66628156.0234
2024-05-03 07:45:00,59212.1,59232.4,59031.5,59158.1,3029.374,1482.952,87667730.7261
2024-05-03 08:00:00,59158.1,59264.0,59108.1,59212.3,1617.537,831.672,49238943.4146
2024-05-03 08:15:00,59212.2,59307.4,59161.0,59307.4,978.029,596.309,35332008.3251
2024-05-03 08:30:00,59307.4,59365.0,59234.0,59330.5,1218.478,640.246,37973264.9814
2024-05-03 08:45:00,59330.6,59360.7,59160.4,59199.9,1003.443,392.471,23265432.9591
2024-05-03 09:00:00,59199.9,59310.0,59166.7,59261.1,1129.563,643.834,38151784.6851
2024-05-03 09:15:00,59261.1,59420.0,59250.0,59342.8,1578.93,995.08,59066595.4614
2024-05-03 09:30:00,59342.8,59481.9,59300.0,59449.9,1312.899,744.372,44224279.6102
2024-05-03 09:45:00,59450.0,59562.9,59427.5,59445.3,1512.643,815.212,48507735.8041
2024-05-03 10:00:00,59445.3,59459.2,59229.7,59313.0,1894.431,587.234,34842228.7723
2024-05-03 10:15:00,59312.9,59365.8,59263.3,59280.8,852.366,412.036,24437270.7042
2024-05-03 10:30:00,59280.8,59305.0,58862.4,58995.0,4680.26,1763.909,104128907.491
2024-05-03 10:45:00,58994.9,59047.7,58818.2,59009.0,4057.568,2041.691,120282928.1543
2024-05-03 11:00:00,59009.1,59026.0,58828.5,58968.5,2823.695,1603.552,94499533.5019
2024-05-03 11:15:00,58968.5,59185.0,58961.9,59172.1,2079.207,1151.04,68027899.0428
2024-05-03 11:30:00,59172.1,59238.5,59016.0,59088.7,1884.628,874.125,51683533.2415
2024-05-03 11:45:00,59088.7,59417.4,59028.6,59269.3,2932.591,1559.503,92434002.178
2024-05-03 12:00:00,59269.4,59269.4,59062.9,59107.6,3121.704,1296.645,76674209.2403
2024-05-03 12:15:00,59107.7,59150.0,58970.5,59136.0,1871.508,980.633,57918044.0208
2024-05-03 12:30:00,59135.4,60468.0,59093.1,60424.0,27854.692,15661.099,939838253.2566
2024-05-03 12:45:00,60424.0,60737.7,60294.0,60604.8,17216.01,8945.287,541445023.8102
2024-05-03 13:00:00,60604.7,61253.0,60482.3,61108.0,17450.259,9504.235,579391492.8263
2024-05-03 13:15:00,61108.1,61220.0,60796.0,61194.8,9763.2,4414.973,269432139.9293
2024-05-03 13:30:00,61194.8,61888.0,61114.9,61512.1,21603.989,12168.567,748461599.2044
2024-05-03 13:45:00,61512.2,61743.2,61460.0,61654.1,7218.668,3395.488,209198585.2306
2024-05-03 14:00:00,61654.0,62239.6,61500.0,61570.0,16944.083,8759.606,541720350.6493
2024-05-03 14:15:00,61570.0,61819.0,61349.0,61681.1,9978.785,4578.121,281859077.4681
2024-05-03 14:30:00,61681.1,61885.9,61502.3,61780.6,4878.654,2411.769,148820815.1014
2024-05-03 14:45:00,61780.7,61789.9,61578.4,61598.1,2659.849,1148.991,70855543.1366
2024-05-03 15:00:00,61598.1,61730.0,61426.1,61450.1,4561.111,1884.746,115998849.6529
2024-05-03 15:15:00,61450.1,61485.6,61331.0,61368.9,3752.752,1704.249,104666491.4282
2024-05-03 15:30:00,61368.9,61607.5,61313.5,61524.9,3486.521,2113.19,129962126.981
2024-05-03 15:45:00,61524.9,61780.0,61507.0,61662.1,3310.097,1998.749,123253775.5354
2024-05-03 16:00:00,61662.2,61876.0,61662.2,61745.9,3565.257,1962.386,121253608.8437
2024-05-03 16:15:00,61745.9,61980.0,61651.0,61935.5,3810.083,2132.884,131933224.1269
2024-05-03 16:30:00,61935.6,62181.0,61752.3,61818.5,6084.437,2987.183,185094920.2575
2024-05-03 16:45:00,61818.5,61840.0,61500.0,61650.1,4516.832,1857.081,114463078.7381
2024-05-03 17:00:00,61650.0,61713.5,61497.6,61699.6,2686.043,1259.577,77583155.3934
2024-05-03 17:15:00,61699.6,61906.0,61691.1,61874.6,3066.834,1775.396,109705025.2065
2024-05-03 17:30:00,61874.6,61931.8,61769.6,61793.2,2254.713,939.015,58084425.6976
2024-05-03 17:45:00,61793.1,61862.3,61715.9,61770.8,1481.835,585.077,36155460.6577
2024-05-03 18:00:00,61770.8,61942.8,61753.9,61917.7,1738.98,846.661,52354785.9656
2024-05-03 18:15:00,61917.6,61961.9,61685.7,61691.5,1816.848,780.537,48227679.128
2024-05-03 18:30:00,61691.4,61838.2,61651.2,61818.3,1136.755,740.374,45731211.2887
2024-05-03 18:45:00,61818.2,61866.2,61752.7,61794.1,865.407,440.235,27199257.1375
2024-05-03 19:00:00,61794.1,61794.1,61556.7,61615.7,2204.992,833.12,51375052.108
2024-05-03 19:15:00,61615.8,61729.7,61557.0,61721.9,1281.836,818.982,50491203.1636
2024-05-03 19:30:00,61721.9,61871.7,61680.5,61791.8,1434.878,798.889,49353564.3018
2024-05-03 19:45:00,61790.1,62079.3,61771.0,62031.9,2866.833,1707.719,105772184.4685
2024-05-03 20:00:00,62031.9,62174.6,61931.1,62131.1,3165.924,1773.756,110096503.663
2024-05-03 20:15:00,62131.1,62870.0,62131.0,62735.2,15494.4,9239.487,577787323.4293
2024-05-03 20:30:00,62735.3,62986.9,62661.3,62905.9,5601.378,2951.441,185467296.0716
2024-05-03 20:45:00,62906.0,63185.5,62722.0,62880.0,8369.136,4567.833,287602847.2663
2024-05-03 21:00:00,62880.0,62928.4,62668.2,62744.7,2297.069,969.034,60879118.1559
2024-05-03 21:15:00,62744.7,62750.8,62465.1,62496.1,3210.442,1342.958,84086167.0794
2024-05-03 21:30:00,62496.0,62632.7,62335.9,62520.6,3074.847,1547.764,96721363.4928
2024-05-03 21:45:00,62520.5,62806.5,62412.8,62713.8,2549.117,1547.9,96905624.7036
2024-05-03 22:00:00,62713.8,62844.0,62600.8,62702.0,2945.105,1411.178,88499614.4738
