open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-12-18 16:45:00,104121.0,104249.9,103959.6,104154.2,1606.421,778.52,81067885.0436
2024-12-18 17:00:00,104154.2,104269.8,103836.4,104219.8,2356.485,1157.639,120431724.3312
2024-12-18 17:15:00,104219.8,104387.3,104195.2,104287.6,1415.896,576.506,60128744.4951
2024-12-18 17:30:00,104287.5,104795.0,104254.5,104580.3,2694.217,1348.057,140975645.6451
2024-12-18 17:45:00,104580.3,104742.3,104486.2,104617.3,1816.226,924.199,96703861.4001
2024-12-18 18:00:00,104616.6,104918.2,104534.7,104856.7,1900.945,1042.032,109192901.0795
2024-12-18 18:15:00,104856.6,104959.4,104574.7,104640.9,1610.235,697.861,73096443.0929
2024-12-18 18:30:00,104641.0,104777.0,104135.3,104156.6,2535.058,1097.768,114592321.4462
2024-12-18 18:45:00,104156.6,104852.0,104110.7,104771.6,2380.21,1411.818,147523888.4203
2024-12-18 19:00:00,104771.7,104794.4,103408.1,103831.1,10392.077,4968.686,516578528.1752
2024-12-18 19:15:00,103831.1,104089.7,103300.0,103713.0,5366.045,2624.161,272144615.1439
2024-12-18 19:30:00,103713.0,104047.3,103535.0,103593.7,3572.366,1722.457,178748994.261
2024-12-18 19:45:00,103593.7,103627.2,102777.1,102782.1,11729.109,4784.165,493637782.0218
2024-12-18 20:00:00,102781.8,102954.8,100681.0,101977.2,35213.289,13905.607,1418090898.7665
2024-12-18 20:15:00,101977.2,102174.8,101145.7,101585.1,14944.884,7724.714,785039146.1632
2024-12-18 20:30:00,101585.1,101775.1,100301.5,100355.9,11966.051,5618.658,567520375.2837
2024-12-18 20:45:00,100355.9,101857.9,100304.1,100836.1,13347.797,7138.62,722024461.4399
2024-12-18 21:00:00,100839.3,101370.9,100457.2,101349.4,7987.907,4128.594,416575612.8004
2024-12-18 21:15:00,101349.4,101400.0,100921.6,101222.6,3273.55,1676.453,169645476.5164
2024-12-18 21:30:00,101222.6,101726.5,101103.4,101402.2,3384.928,1848.437,187566435.4693
2024-12-18 21:45:00,101402.2,101450.0,100937.4,100982.3,2045.228,781.44,79083798.1399
2024-12-18 22:00:00,100982.2,101031.5,100620.1,100806.8,3301.773,1353.223,136373174.9959
2024-12-18 22:15:00,100806.8,101246.3,100670.5,101112.7,2242.759,1270.476,128254324.3985
2024-12-18 22:30:00,101112.6,101528.0,100816.5,100816.6,2370.099,1112.421,112649262.3182
2024-12-18 22:45:00,100816.6,101251.8,100759.1,101122.4,1401.592,823.312,83136295.542
2024-12-18 23:00:00,101122.4,101161.0,100428.5,100573.8,4346.322,1900.031,191393017.8995
2024-12-18 23:15:00,100573.8,100955.9,100215.4,100895.2,3723.366,1869.577,188026710.4077
2024-12-18 23:30:00,100895.2,100944.5,100561.7,100573.4,1529.353,781.507,78746329.9433
2024-12-18 23:45:00,100573.4,100650.3,99951.1,100181.1,6055.715,2583.533,258995498.1963
2024-12-19 00:00:00,100181.2,100821.6,100076.5,100759.0,5040.579,2591.478,260454378.1897
2024-12-19 00:15:00,100759.0,100970.1,100625.0,100870.3,2383.112,1262.527,127324916.7129
2024-12-19 00:30:00,100870.3,100923.0,100350.0,100372.8,1962.52,882.494,88800820.2869
2024-12-19 00:45:00,100372.8,100812.9,100369.6,100812.9,1737.289,1101.094,110784328.0438
2024-12-19 01:00:00,100813.1,100875.7,100350.3,100545.1,1818.239,885.824,89090256.4602
2024-12-19 01:15:00,100545.0,100880.0,100535.5,100535.6,1653.89,961.81,96884623.5117
2024-12-19 01:30:00,100535.6,100589.6,100123.2,100193.9,2318.486,847.53,85055308.1665
2024-12-19 01:45:00,100194.0,100381.8,99601.1,99753.6,6633.529,2085.67,208407211.1584
2024-12-19 02:00:00,99753.6,100050.0,98878.0,99138.3,10593.067,4613.393,459085127.6059
2024-12-19 02:15:00,99138.3,99900.0,98744.0,98914.4,9702.452,4923.995,489245118.3881
2024-12-19 02:30:00,98915.1,99635.0,98890.6,99317.3,4863.387,2790.689,277257868.5099
2024-12-19 02:45:00,99318.0,100526.3,99133.4,100526.3,5210.468,3301.739,330195973.053
2024-12-19 03:00:00,100526.2,101083.2,100434.9,101083.1,5595.673,3099.785,312346193.972
2024-12-19 03:15:00,101083.2,101142.0,100666.8,100881.6,3653.055,1722.65,173831915.6529
2024-12-19 03:30:00,100881.5,101305.1,100858.6,101034.8,3804.05,2372.411,239938785.3625
2024-12-19 03:45:00,101034.9,101279.9,100951.8,101163.3,1628.958,682.978,69093919.3992
2024-12-19 04:00:00,101163.4,101220.0,100980.0,101071.0,1672.89,576.908,58332406.6392
2024-12-19 04:15:00,101071.0,101071.0,100857.6,101018.9,1374.62,592.002,59769855.7264
2024-12-19 04:30:00,101018.9,101142.0,100875.7,100877.8,977.907,356.478,36013514.6435
2024-12-19 04:45:00,100877.8,100943.5,100613.2,100653.5,1781.338,764.988,77108299.9682
2024-12-19 05:00:00,100653.5,101223.7,100653.5,101165.5,1397.608,824.035,83206170.8136
2024-12-19 05:15:00,101165.6,101352.6,101036.9,101082.5,1756.154,857.997,86881743.1691
2024-12-19 05:30:00,101082.5,101387.4,101070.0,101302.9,990.249,563.303,57041123.7356
2024-12-19 05:45:00,101303.0,101374.0,101221.9,101270.9,816.497,378.212,38313087.0275
2024-12-19 06:00:00,101271.0,101330.9,101020.0,101105.7,1163.157,415.947,42091848.1083
2024-12-19 06:15:00,101105.7,101150.2,100979.0,101002.3,673.688,284.474,28748672.5984
2024-12-19 06:30:00,101002.4,101364.1,101001.5,101263.9,1064.047,620.233,62775748.9478
2024-12-19 06:45:00,101263.9,101349.1,101159.7,101159.8,620.613,287.849,29151266.8272
2024-12-19 07:00:00,101159.7,101271.1,101088.7,101171.0,715.895,337.508,34152635.3681
2024-12-19 07:15:00,101171.1,101549.8,101168.3,101503.1,1661.536,1022.058,103639739.487
2024-12-19 07:30:00,101503.2,101650.4,101379.5,101576.1,1493.829,781.447,79359270.2027
2024-12-19 07:45:00,101576.1,101694.9,101472.0,101615.2,1347.674,729.225,74097209.6048
2024-12-19 08:00:00,101615.1,101639.0,101338.8,101347.5,1325.085,506.376,51403776.4172
2024-12-19 08:15:00,101347.5,101735.6,101343.4,101709.9,1292.012,806.839,81934205.9616
2024-12-19 08:30:00,101710.0,101756.8,101488.5,101588.0,1172.826,506.327,51463344.474
2024-12-19 08:45:00,101588.0,101816.7,101587.9,101612.9,1660.715,807.401,82125063.8399
2024-12-19 09:00:00,101613.0,101789.1,101589.0,101783.1,851.036,474.759,48291208.9795
2024-12-19 09:15:00,101783.1,101855.0,101508.9,101591.8,1675.055,679.085,69081154.7324
2024-12-19 09:30:00,101591.8,101819.8,101585.4,101716.0,915.844,511.078,51982039.7884
2024-12-19 09:45:00,101716.0,101808.0,101670.9,101784.9,598.933,256.937,26144436.383
2024-12-19 10:00:00,101784.9,101881.3,101714.2,101813.9,979.062,454.64,46282081.8935
2024-12-19 10:15:00,101813.9,102212.1,101813.9,102053.2,2709.808,1595.201,162791920.8642
2024-12-19 10:30:00,102053.2,102452.0,102047.1,102443.5,2810.951,1596.858,163403255.423
2024-12-19 10:45:00,102443.5,102600.0,102366.8,102378.7,2271.195,1214.751,124518694.3693
2024-12-19 11:00:00,102378.7,102436.4,102240.6,102244.4,1365.375,506.827,51865636.6106
2024-12-19 11:15:00,102244.4,102475.9,102244.4,102410.0,932.043,581.757,59552586.6233
2024-12-19 11:30:00,102410.0,102420.3,102132.9,102178.9,1725.036,477.933,48868768.3972
2024-12-19 11:45:00,102178.9,102422.7,102170.0,102419.9,864.248,514.217,52616094.2616
2024-12-19 12:00:00,102420.0,102537.4,102217.7,102435.6,1621.365,725.277,74275467.9185
2024-12-19 12:15:00,102435.6,102450.0,102234.5,102322.9,728.409,347.253,35544142.6575
2024-12-19 12:30:00,102322.9,102329.3,102020.0,102030.5,2153.088,846.627,86438571.9225
2024-12-19 12:45:00,102030.4,102084.9,101857.8,101983.3,2306.756,957.845,97659922.0905
2024-12-19 13:00:00,101983.3,102195.7,101901.7,102120.5,1628.517,840.949,85826747.8681
2024-12-19 13:15:00,102120.5,102172.5,101911.8,102161.5,2673.834,1429.147,145791905.2872
2024-12-19 13:30:00,102161.5,102202.0,101636.0,101776.8,3273.139,1322.122,134643841.4446
2024-12-19 13:45:00,101776.8,102019.3,101765.0,101924.7,1537.891,759.376,77385031.9796
2024-12-19 14:00:00,101924.6,102443.7,101924.6,102243.8,2644.657,1546.009,158044189.7651
2024-12-19 14:15:00,102243.8,102400.0,102184.0,102359.7,1494.778,779.643,79764856.0277
2024-12-19 14:30:00,102359.8,102756.7,101597.6,101675.2,8103.588,3700.217,378642438.759
2024-12-19 14:45:00,101675.2,101742.5,100618.1,100908.2,13500.834,5860.676,592939932.9386
2024-12-19 15:00:00,100908.1,101040.1,100330.0,100809.6,9178.436,4532.67,456259801.491
2024-12-19 15:15:00,100809.5,100814.5,99564.4,99890.9,10165.351,4582.236,458479775.2821
2024-12-19 15:30:00,99891.0,100287.9,99455.0,100206.7,8360.194,4638.639,463124469.0252
2024-12-19 15:45:00,100206.4,100726.4,99926.0,100631.1,6239.183,3084.652,309797914.5733
2024-12-19 16:00:00,100631.1,100670.0,99842.4,100037.9,4488.791,2038.583,204270739.4898
2024-12-19 16:15:00,100037.8,100644.6,99920.9,100474.1,3600.395,1928.25,193404733.9514
2024-12-19 16:30:00,100474.1,101162.5,100337.8,101050.1,5467.263,3275.76,330476945.5704
2024-12-19 16:45:00,101050.0,101062.2,100498.5,100680.9,2669.578,1210.776,121980072.5036
2024-12-19 17:00:00,100680.9,100715.8,100252.9,100275.6,2096.934,753.532,75701807.8551
2024-12-19 17:15:00,100275.6,100316.3,99469.2,99507.0,6716.36,2861.017,285434307.7123
2024-12-19 17:30:00,99507.0,99563.1,98757.4,98797.9,9345.54,3930.667,389678552.5703
2024-12-19 17:45:00,98797.9,99128.0,97387.7,98815.9,19868.863,8643.805,850737075.558
2024-12-19 18:00:00,98810.8,98829.3,97715.4,98015.1,10515.509,5064.664,497916803.0692
2024-12-19 18:15:00,98015.1,98440.2,96852.4,98424.3,15966.559,7411.654,723442454.2718
2024-12-19 18:30:00,98424.3,98755.6,97889.1,98206.9,7816.916,4081.81,401420261.3297
2024-12-19 18:45:00,98206.8,98918.9,98060.0,98883.6,4364.609,2350.566,231667735.0327
2024-12-19 19:00:00,98883.5,99030.0,98600.0,98651.7,3684.021,1548.593,153105083.1629
2024-12-19 19:15:00,98651.6,98651.6,98080.0,98112.9,4372.133,1888.835,185766696.9744
2024-12-19 19:30:00,98112.8,98158.4,96673.6,96886.2,8827.526,3615.875,352285070.865
2024-12-19 19:45:00,96886.1,97215.0,96233.7,97172.1,11936.039,6075.39,587808575.3098
2024-12-19 20:00:00,97172.2,97272.5,95681.2,95962.3,10850.253,4447.182,428199841.9015
2024-12-19 20:15:00,95962.2,97137.3,95709.1,96574.8,8066.847,4341.545,419475540.1646
2024-12-19 20:30:00,96574.8,97034.7,95777.0,96904.0,6732.151,3389.622,326873180.5169
2024-12-19 20:45:00,96904.0,97300.0,96318.2,96407.4,5555.018,2687.988,260299157.328
2024-12-19 21:00:00,96409.7,97217.4,95826.6,96909.5,5227.617,2612.432,252213305.9967
2024-12-19 21:15:00,96909.4,97990.4,96744.8,97507.8,6570.558,3656.384,356758290.8302
2024-12-19 21:30:00,97507.8,98097.1,97346.0,97849.0,3393.045,1839.228,179822440.8422
2024-12-19 21:45:00,97848.9,97881.9,97323.8,97393.2,2798.918,1048.648,102352388.7173
2024-12-19 22:00:00,97393.2,97586.9,97169.6,97337.9,2521.242,1087.295,105883255.1374
2024-12-19 22:15:00,97337.8,97900.0,97296.4,97707.1,1719.887,1003.348,97972802.245
2024-12-19 22:30:00,97707.0,97742.6,97348.6,97742.6,1146.44,490.635,47831758.4584
2024-12-19 22:45:00,97742.6,98391.4,97678.9,98331.9,2661.062,1790.434,175649958.7742
2024-12-19 23:00:00,98331.9,98343.1,97700.0,97912.3,2050.501,971.701,95185274.0574
2024-12-19 23:15:00,97912.4,97941.5,97431.9,97849.9,1820.102,806.735,78807551.7173
2024-12-19 23:30:00,97850.0,98028.9,97431.9,97991.4,1709.009,917.592,89690376.6843
2024-12-19 23:45:00,97991.4,98140.6,97433.0,97434.4,1543.077,720.316,70467047.1461
2024-12-20 00:00:00,97434.3,97795.5,97355.0,97461.1,2671.945,1543.283,150553256.3554
2024-12-20 00:15:00,97461.1,97507.4,96775.0,96801.8,4476.909,1679.008,163091027.1998
2024-12-20 00:30:00,96801.8,97542.6,96622.3,97519.4,3667.38,1932.328,187612443.2553
2024-12-20 00:45:00,97519.3,97615.9,97062.5,97210.4,1818.921,847.704,82472161.0463
2024-12-20 01:00:00,97210.4,97507.5,96880.0,96910.9,1995.199,992.252,96384169.8005
2024-12-20 01:15:00,96911.0,97320.0,96650.8,97035.3,2345.981,1158.468,112337989.0103
2024-12-20 01:30:00,97035.4,97414.9,96247.8,96456.3,4051.424,1750.314,169357712.0147
2024-12-20 01:45:00,96456.2,97007.4,96130.1,96307.4,3650.929,1625.506,156847062.5042
2024-12-20 02:00:00,96307.4,96769.2,95946.9,96730.3,3632.525,1862.519,179338381.1101
2024-12-20 02:15:00,96730.3,97207.0,96461.0,97156.5,3403.044,1951.705,189116703.3357
2024-12-20 02:30:00,97156.6,97510.0,97052.4,97504.0,2733.908,1406.521,136956118.5113
2024-12-20 02:45:00,97504.0,97691.3,97300.0,97594.3,2514.503,1326.842,129376907.6579
2024-12-20 03:00:00,97594.3,97665.0,97289.5,97379.5,1642.209,681.626,66442244.4562
2024-12-20 03:15:00,97379.5,97773.2,97360.1,97493.1,1266.811,667.744,65184437.6643
2024-12-20 03:30:00,97493.2,97526.5,96975.1,97014.5,1747.313,725.383,70523022.6901
2024-12-20 03:45:00,97014.5,97174.4,96940.0,97083.2,941.28,478.997,46492805.4047
2024-12-20 04:00:00,97083.2,97280.1,96918.0,96994.1,1158.893,571.682,55520849.9495
2024-12-20 04:15:00,96994.1,97750.0,96817.6,97736.3,3530.135,2282.805,222445048.7583
2024-12-20 04:30:00,97736.4,97824.8,97552.0,97692.1,3197.977,1951.6,190654201.9194
2024-12-20 04:45:00,97692.2,97772.5,97235.5,97277.5,1587.647,701.903,68442730.14
2024-12-20 05:00:00,97277.6,97465.5,97221.8,97250.8,1208.414,632.436,61553223.7089
2024-12-20 05:15:00,97250.9,97401.3,96954.0,96954.1,1751.193,850.208,82616947.8426
2024-12-20 05:30:00,96954.1,97238.3,96900.0,97130.8,1291.578,794.555,77118350.2891
2024-12-20 05:45:00,97130.8,97141.9,96645.2,96715.3,1802.928,694.97,67279990.1513
2024-12-20 06:00:00,96715.3,97032.0,96671.6,96884.8,1149.797,654.237,63363861.0263
2024-12-20 06:15:00,96884.8,97285.0,96619.0,96665.4,1997.111,794.643,77112422.0517
2024-12-20 06:30:00,96665.5,96811.2,96350.1,96510.9,3391.289,1624.577,156985519.2863
2024-12-20 06:45:00,96510.9,97273.2,96440.1,97271.9,4159.312,2032.682,196915975.6128
2024-12-20 07:00:00,97271.8,98221.1,97257.8,98026.6,8130.219,3942.721,385680043.3034
2024-12-20 07:15:00,98026.7,98130.1,97900.0,98049.4,3540.329,1478.708,144920940.0322
2024-12-20 07:30:00,98049.4,98243.0,97933.3,98054.4,2299.769,1025.608,100590264.6975
2024-12-20 07:45:00,98054.3,98096.4,97637.9,97826.1,4227.216,1197.863,117162123.6323
2024-12-20 08:00:00,97826.1,97867.5,97010.9,97121.8,4071.784,1600.63,155836031.8684
2024-12-20 08:15:00,97121.7,97144.8,96604.9,96629.9,3747.535,1628.972,157799699.7453
2024-12-20 08:30:00,96629.8,96777.4,95803.1,96030.1,7441.235,3137.73,302137988.5073
2024-12-20 08:45:00,96030.2,96102.4,95278.8,95468.4,8908.814,3797.24,362969119.5871
2024-12-20 09:00:00,95468.3,95720.1,95005.0,95098.8,6998.121,3282.2,312902882.6947
2024-12-20 09:15:00,95098.9,95656.7,95067.8,95182.9,4408.616,2388.63,227749301.1041
2024-12-20 09:30:00,95182.8,95703.6,95121.0,95139.7,3188.707,1578.171,150492842.8676
2024-12-20 09:45:00,95139.7,95277.0,94700.0,94812.0,6627.636,2815.525,267297654.7235
2024-12-20 10:00:00,94812.1,94983.0,94000.0,94019.0,8013.0,3208.951,303374068.8945
2024-12-20 10:15:00,94018.2,95037.0,93954.1,94742.8,10512.72,5801.882,549068418.4639
2024-12-20 10:30:00,94743.0,95120.0,94366.1,94976.8,4063.763,2180.863,206718635.0211
2024-12-20 10:45:00,94976.7,95064.4,94334.8,94377.3,3108.76,1369.268,129563611.8825
2024-12-20 11:00:00,94377.3,94674.1,94080.0,94088.6,4506.976,2112.561,199346955.8321
2024-12-20 11:15:00,94088.5,94327.8,93200.0,93650.4,11431.528,4666.543,437097324.148
2024-12-20 11:30:00,93650.4,93691.6,92666.0,93152.0,13087.467,6337.012,590895039.7914
2024-12-20 11:45:00,93152.0,93411.3,92613.7,92715.1,8542.208,3969.259,369269228.0598
2024-12-20 12:00:00,92715.1,93069.4,92332.0,92606.7,8953.595,4318.194,399949592.9984
2024-12-20 12:15:00,92606.6,93791.7,92272.6,93643.5,11265.034,6391.577,595412605.978
2024-12-20 12:30:00,93643.5,93900.0,93493.5,93760.5,5150.512,2388.654,223835232.4814
2024-12-20 12:45:00,93760.5,94240.7,93751.0,93924.6,5041.968,2594.33,243878868.9071
2024-12-20 13:00:00,93924.5,94264.0,93700.4,94085.6,3381.838,1725.992,162313016.8423
2024-12-20 13:15:00,94085.5,94145.2,93561.8,93821.6,3131.899,1298.666,121831603.5388
2024-12-20 13:30:00,93820.9,95627.2,93816.9,95460.1,18753.082,10463.832,994274223.5506
2024-12-20 13:45:00,95460.1,95785.2,95008.0,95188.0,8188.891,3216.504,307163180.1679
2024-12-20 14:00:00,95188.0,95188.0,94712.2,95142.0,4623.371,2260.622,214698879.778
2024-12-20 14:15:00,95142.0,95473.0,94843.5,95195.1,4962.766,2754.571,262259963.211
2024-12-20 14:30:00,95195.0,96174.9,95039.0,95951.3,10248.013,5580.749,534455947.7541
2024-12-20 14:45:00,95951.3,95963.0,95092.8,95606.1,6321.701,3158.648,301897810.2923
2024-12-20 15:00:00,95606.1,96331.2,95584.9,96302.3,5745.52,2940.596,282376175.3095
2024-12-20 15:15:00,96302.4,97133.2,96229.6,97036.3,8500.088,4591.012,444003042.215
2024-12-20 15:30:00,97036.3,97294.1,96735.6,97196.2,5239.539,2598.51,252136849.4661
2024-12-20 15:45:00,97196.2,97555.0,96853.0,96961.3,5698.002,2561.457,249199311.847
2024-12-20 16:00:00,96961.4,97524.7,96793.3,97483.7,4583.409,2318.115,225322599.9286
2024-12-20 16:15:00,97483.6,97681.6,97250.0,97360.9,3667.967,1561.251,152234449.193
2024-12-20 16:30:00,97361.0,97599.0,97024.9,97418.1,2920.561,1213.252,118098298.5191
2024-12-20 16:45:00,97418.1,97459.2,96254.0,96687.5,11253.431,4490.015,434017785.6001
2024-12-20 17:00:00,96688.6,96949.7,96396.4,96912.8,3937.061,2297.528,221929784.6279
2024-12-20 17:15:00,96921.6,97255.9,96720.0,97240.9,3848.19,1952.214,189338146.9882
2024-12-20 17:30:00,97241.0,97282.3,96876.2,97134.8,2449.451,1278.665,124195291.6875
2024-12-20 17:45:00,97134.8,97354.7,96805.7,97170.1,2893.375,1625.559,157871216.9206
2024-12-20 18:00:00,97170.2,97273.0,96762.1,96900.5,2517.039,1268.839,123055163.4555
2024-12-20 18:15:00,96900.6,96906.2,96560.0,96762.8,2842.613,1461.291,141336540.5506
2024-12-20 18:30:00,96762.1,97142.5,96565.0,97002.4,2111.102,1109.753,107536726.8819
2024-12-20 18:45:00,97002.5,97237.6,96846.9,96955.7,1661.696,824.601,80072112.3006
2024-12-20 19:00:00,96955.7,97109.6,96804.8,97050.1,1411.425,643.808,62421478.3325
2024-12-20 19:15:00,97050.1,97666.0,97026.2,97534.5,3109.733,1696.704,165346650.148
2024-12-20 19:30:00,97534.6,97721.0,97172.8,97198.1,2866.264,1375.56,134121494.6496
2024-12-20 19:45:00,97198.1,97420.1,97010.4,97079.6,1662.616,865.219,84130239.1912
2024-12-20 20:00:00,97079.6,97186.6,96816.9,97138.4,1879.424,930.786,90285540.078
2024-12-20 20:15:00,97138.4,97176.3,96801.3,97055.2,1424.559,647.011,62775727.6211
2024-12-20 20:30:00,97055.3,97108.1,96524.8,96665.1,3051.652,1441.129,139355078.1611
2024-12-20 20:45:00,96665.1,96915.1,96394.3,96426.6,2136.693,1026.449,99251583.8405
2024-12-20 21:00:00,96426.6,96617.2,95393.8,95567.0,6167.106,2374.084,227815167.037
2024-12-20 21:15:00,95567.0,96190.9,95558.2,96123.4,3071.267,1872.835,179521543.2126
2024-12-20 21:30:00,96123.4,96479.0,96111.6,96385.9,2082.703,1152.077,110967552.1526
2024-12-20 21:45:00,96385.8,96626.6,96236.6,96602.6,1559.374,937.012,90393621.1791
2024-12-20 22:00:00,96602.7,96950.5,96427.0,96751.4,1585.068,921.829,89170937.0176
2024-12-20 22:15:00,96751.4,97226.5,96680.3,97127.9,1583.626,837.519,81283312.8452
2024-12-20 22:30:00,97127.9,97167.6,96900.0,97100.0,732.856,308.436,29933700.3578
2024-12-20 22:45:00,97100.0,97481.0,97041.5,97419.9,1246.286,687.496,66914914.3178
2024-12-20 23:00:00,97419.9,97635.0,97329.9,97585.9,1560.934,836.959,81614952.913
2024-12-20 23:15:00,97586.0,97765.6,97426.6,97743.0,1283.025,608.093,59382347.8374
2024-12-20 23:30:00,97743.1,97743.4,97416.8,97487.9,1236.603,387.882,37846933.4594
2024-12-20 23:45:00,97488.0,97777.0,97433.3,97764.4,1002.909,557.311,54419630.7002
2024-12-21 00:00:00,97764.5,97773.1,97315.1,97392.4,2759.029,1088.059,106135110.1527
2024-12-21 00:15:00,97392.4,97467.8,97180.0,97204.6,1500.252,570.935,55548685.3724
2024-12-21 00:30:00,97204.7,97442.8,97176.3,97249.3,706.876,361.447,35171133.4406
2024-12-21 00:45:00,97249.2,97646.6,97228.0,97488.3,1225.342,718.792,70064323.5192
2024-12-21 01:00:00,97488.3,97610.7,97391.4,97548.8,934.491,423.27,41282447.491
2024-12-21 01:15:00,97548.8,97627.2,97254.2,97424.6,2023.553,1079.464,105152299.6153
2024-12-21 01:30:00,97424.6,97448.6,97146.4,97344.8,1070.08,456.685,44417797.3957
2024-12-21 01:45:00,97344.8,97448.8,97268.6,97306.1,783.766,410.974,40012909.8079
2024-12-21 02:00:00,97306.1,97336.8,97142.0,97257.2,1059.417,429.851,41789610.93
2024-12-21 02:15:00,97257.1,97488.8,97204.3,97377.3,629.229,361.117,35165716.0968
2024-12-21 02:30:00,97377.4,97570.8,97317.4,97500.1,925.129,594.096,57914423.1823
2024-12-21 02:45:00,97500.0,97536.6,97326.3,97342.1,427.407,186.208,18144433.85
2024-12-21 03:00:00,97342.0,97389.0,97230.1,97278.6,632.514,245.168,23850859.9132
2024-12-21 03:15:00,97278.5,97384.2,97266.5,97337.2,585.782,320.238,31167762.9006
2024-12-21 03:30:00,97337.2,97410.0,97200.0,97232.7,556.626,222.354,21636514.919
2024-12-21 03:45:00,97232.7,97445.0,97200.0,97444.9,747.578,350.905,34148937.1626
2024-12-21 04:00:00,97444.9,97548.1,97330.0,97440.4,733.165,393.342,38338935.8038
2024-12-21 04:15:00,97440.5,97500.0,97351.5,97383.0,495.839,198.911,19373972.1248
2024-12-21 04:30:00,97383.1,97528.4,97383.0,97501.7,494.607,313.066,30508517.9339
2024-12-21 04:45:00,97501.7,97580.0,97417.2,97534.0,651.486,351.594,34296632.1925
2024-12-21 05:00:00,97534.0,97700.0,97488.0,97700.0,1119.163,823.583,80385423.3708
2024-12-21 05:15:00,97700.0,97700.0,97514.7,97550.9,591.759,245.548,23962811.1782
2024-12-21 05:30:00,97550.9,97887.8,97487.5,97871.9,2127.087,1635.595,159841016.764
2024-12-21 05:45:00,97871.9,98647.5,97871.9,98644.1,6047.166,3815.299,375124741.9054
2024-12-21 06:00:00,98644.0,98785.5,98376.9,98749.9,3571.589,1679.795,165663009.1018
2024-12-21 06:15:00,98750.0,98750.0,98267.1,98367.4,1861.318,792.249,77998984.6311
2024-12-21 06:30:00,98367.3,98550.0,98282.9,98487.6,1655.414,867.501,85365178.182
2024-12-21 06:45:00,98487.6,98687.2,98487.6,98673.9,1968.858,869.744,85768819.131
2024-12-21 07:00:00,98674.0,98675.0,98446.7,98643.0,1316.532,620.116,61131885.7192
2024-12-21 07:15:00,98643.0,98900.0,98603.0,98888.1,2057.163,1405.679,138851550.484
2024-12-21 07:30:00,98888.1,99485.0,98815.5,99431.8,5007.103,2984.398,295961997.8529
2024-12-21 07:45:00,99431.9,99476.6,98967.5,98988.1,2980.252,1314.984,130556527.0632
2024-12-21 08:00:00,98988.0,99137.5,98677.8,98965.0,3401.08,1648.669,162971768.8929
2024-12-21 08:15:00,98965.0,98970.2,98540.0,98543.3,1862.515,700.563,69130238.0425
2024-12-21 08:30:00,98543.3,98664.5,98400.0,98428.0,1597.935,656.042,64636613.7774
2024-12-21 08:45:00,98428.0,98659.2,98426.0,98601.7,1335.515,796.969,78558164.3722
2024-12-21 09:00:00,98601.7,98644.0,98298.4,98443.2,1887.813,846.51,83307578.2056
2024-12-21 09:15:00,98443.4,98507.3,98300.0,98412.7,1205.002,510.601,50240205.5574
2024-12-21 09:30:00,98412.7,98541.5,98301.3,98353.4,1002.412,515.071,50705254.2865
2024-12-21 09:45:00,98353.5,98570.8,98250.0,98514.7,977.494,514.393,50644368.6778
2024-12-21 10:00:00,98514.7,98598.0,98375.0,98536.1,1056.056,582.84,57421066.1495
2024-12-21 10:15:00,98536.1,98597.9,98350.0,98510.6,1015.315,436.361,42964486.1652
2024-12-21 10:30:00,98510.7,98523.7,98100.1,98199.5,1965.896,862.787,84742238.5502
2024-12-21 10:45:00,98199.6,98237.2,98005.0,98091.9,1617.865,751.241,73703515.1135
2024-12-21 11:00:00,98091.9,98185.0,98020.2,98059.2,1007.98,553.44,54300217.1876
2024-12-21 11:15:00,98059.3,98186.4,97757.8,97857.5,2078.292,863.36,84527551.9172
2024-12-21 11:30:00,97857.6,98299.0,97785.2,98298.8,2577.564,1743.963,171110245.5147
2024-12-21 11:45:00,98298.8,98398.1,98120.0,98225.3,1136.062,575.564,56550008.3247
2024-12-21 12:00:00,98225.4,98253.5,97650.0,97888.1,2561.506,919.159,89959987.6449
2024-12-21 12:15:00,97888.0,98167.3,97807.7,97820.4,1460.313,755.399,74044539.6877
2024-12-21 12:30:00,97820.4,97820.4,97444.3,97476.2,3100.572,1524.145,148794517.8174
2024-12-21 12:45:00,97476.2,97641.9,97064.0,97109.8,4328.928,2064.931,201066371.5265
2024-12-21 13:00:00,97109.8,97469.8,97072.3,97365.8,2660.14,1558.224,151589425.2026
2024-12-21 13:15:00,97365.8,97393.4,96511.0,96628.5,5969.031,2178.338,211066758.351
2024-12-21 13:30:00,96627.5,97384.8,96375.0,97262.0,6256.862,3655.166,354253103.8173
2024-12-21 13:45:00,97262.1,97433.2,97014.8,97300.1,2979.775,1366.244,132931239.2971
2024-12-21 14:00:00,97300.0,97600.0,97261.9,97526.4,2031.998,1266.889,123499470.6555
2024-12-21 14:15:00,97526.4,97724.0,97325.0,97458.5,2013.511,955.425,93206440.2008
2024-12-21 14:30:00,97458.4,97627.2,97162.2,97334.3,1843.373,797.554,77661612.0425
2024-12-21 14:45:00,97334.3,97609.9,97007.6,97049.6,2522.567,993.112,96662732.8366
2024-12-21 15:00:00,97049.6,97413.3,97032.4,97294.9,1690.479,977.903,95108207.479
